"","year_vector","month_vector","sharks","pollock_juv","pollock_adu","pcod_juv","pcod_adu","herring","arrowtooth_juv","arrowtooth_adu","kamchatka","gr_turbot_juv","gr_turbot_adu","halibut_juv","halibut_adu","yf_sole","fh_sole","nr_sole","ak_plaice","oth_flatfish","ak_skate","oth_skate","sablefish_juv","sablefish_adu","eelpouts","deep_demersals","pac_ocean_perch","oth_rockfish","north_rockfish","shortraker_rock","rougheye_rock","atka","shallow_demersals","lg_sculpins","octopus","squids","salmon_returning","salmon_smolts","mycto_bathy","capelin","sandlance","oth_forage","bairdi","king_crabs","opilio"
"1",1970,1,0.965011023014295,0.983326670591134,0.980410612013989,1.01796345242639,1.0246678588168,0.952103494624434,1.03530419654726,1.03741396499043,0.965011023014295,0.980928502695262,0.983995235684899,0.995129372748827,1.01838109657462,0.977332267655098,0.978416836840804,1.00295727360666,0.947160322629672,0.989241506687879,0.977289955449052,0.932063568415699,1.01315155934748,1.01166359161076,0.977198563940352,0.939963275530674,0.974571979472615,0.991462365052889,0.846550774975279,0.975602848220502,0.980149438946749,0.980149438946749,0.927067785348772,0.954249789498024,0.932004182327887,0.983914475387749,1.0520828545709,1.04224763338672,0.925832236420383,0.971099731589812,0.927055538007021,0.946788169276264,1.01268771145351,1.01197123715374,0.913721187971449
"2",1970,2,0.964264955037138,0.983383596329446,0.980467368938831,1.01869562946573,1.0254048580454,0.951367405697636,1.03629354502684,1.03840532958876,0.964264955037139,0.980817906299715,0.983884293525503,0.995841596713401,1.01910996202862,0.977187721915107,0.97827213069492,1.00346647884341,0.946335296950657,0.989282433949886,0.977145415966963,0.931302704233066,1.01372209853118,1.01223329287057,0.97627742756038,0.939269444619038,0.974427841974438,0.991539764173587,0.844937134298506,0.975458558258633,0.980004476552032,0.980004476552032,0.925300668321908,0.953307591149659,0.9312836325534,0.983889253293662,1.05308770142298,1.0432430865955,0.924959519465827,0.970956107631049,0.926355835295505,0.945990996371434,1.01323740758196,1.0125205443734,0.912680564120699
"3",1970,3,0.968371202875356,0.98313391008287,0.980218423137666,1.0147237737604,1.02140684331176,0.955418730318104,1.03087421023005,1.03297495113777,0.968371202875356,0.98142887802774,0.984497175369453,0.991972707152094,1.01515067381759,0.977987282171133,0.979072578242243,1.00072247791858,0.95088322335682,0.989053173898366,0.977944941607168,0.935493284404515,1.0106039158921,1.00911968975873,0.98136093786174,0.943086043020256,0.975225144025348,0.991108608316532,0.853844816938334,0.976256703668254,0.980806341549519,0.980806341549519,0.935055577137313,0.958511024630686,0.935249431977058,0.984026520624039,1.04760632266701,1.03781294959509,0.929775815646407,0.97175056901917,0.93020576106239,0.950383350466831,1.0102616078133,1.00954684997645,0.918544470168482
"4",1970,4,0.964451450799414,0.983368890358463,0.980452706578455,1.01851216963253,1.02522018992788,0.951551406981311,1.0360460412234,1.03815732141596,0.964451450799414,0.980845535966245,0.983912009572243,0.995663176832922,1.01892737327331,0.977223824927586,0.978308273771782,1.00333875130805,0.946541476719123,0.989272234135049,0.977181517416413,0.931492876933614,1.01357931501719,1.01209071905597,0.976507583003089,0.939442898686913,0.974463843020858,0.991520456178887,0.845340298231247,0.975494597385724,0.980040683631851,0.980040683631851,0.925742177922167,0.953542981714343,0.931463749491219,0.983895570483444,1.05283614758885,1.04299388437046,0.925177576814775,0.970991980411359,0.926530749568358,0.94619023073681,1.01309962540656,1.01238285967859,0.912939675239406
"5",1970,5,0.963519112182838,0.983445569296476,0.980529158124817,1.01943223432154,1.02614631425249,0.950631538882559,1.03728466994032,1.03939847424105,0.963519112182838,0.980707514772211,0.98377355687464,0.996557696312194,1.01984279367307,0.977043529884307,0.978127778650745,1.00398022355853,0.945511085719203,0.98932301864779,0.977001230178751,0.93054230039688,1.01429422113792,1.01280457522792,0.975357658212886,0.938575651890647,0.974284057186467,0.991616716529868,0.843326117192532,0.975314621380055,0.979859868886075,0.979859868886075,0.923536424398513,0.952367082399209,0.930563300201759,0.983863905121826,1.05409619531442,1.04424215274991,0.924088097685849,0.97081283512584,0.925656253188165,0.945194448786518,1.01379091908451,1.0130736642678,0.911651037234063
"6",1970,6,0.96389200567207,0.983413954078975,0.980497636662351,1.0190633791601,1.02577502977505,0.950999444725864,1.03678888565779,1.03890167963708,0.96389200567207,0.980762685288626,0.983828899873803,0.996199162934783,1.01947588297377,0.977115582105214,0.978199910829739,1.00372278480446,0.945923090003042,0.989302769302776,0.977073279280259,0.930922445071353,1.01400796234172,1.01251873684646,0.97581737279478,0.938922543610267,0.974355905909648,0.991578296355092,0.844131298241116,0.975386546102347,0.979932128798322,0.979932128798322,0.924418187706258,0.95283712656875,0.930923439395238,0.983876595212894,1.05359149282603,1.0437421683886,0.924523647424844,0.970884427863233,0.926006029323447,0.945592644792655,1.01351368713347,1.01279662845775,0.912164420743498
"7",1970,7,0.964264955037138,0.983383596329446,0.980467368938831,1.01869562946573,1.0254048580454,0.951367405697636,1.03629354502684,1.03840532958876,0.964264955037139,0.980817906299715,0.983884293525503,0.995841596713401,1.01910996202862,0.977187721915107,0.97827213069492,1.00346647884341,0.946335296950657,0.989282433949886,0.977145415966963,0.931302704233066,1.01372209853118,1.01223329287057,0.97627742756038,0.939269444619038,0.974427841974438,0.991539764173587,0.844937134298506,0.975458558258633,0.980004476552032,0.980004476552032,0.925300668321908,0.953307591149659,0.9312836325534,0.983889253293662,1.05308770142298,1.0432430865955,0.924959519465827,0.970956107631049,0.926355835295505,0.945990996371434,1.01323740758196,1.0125205443734,0.912680564120699
"8",1970,8,0.965011023014295,0.983326670591134,0.980410612013989,1.01796345242639,1.0246678588168,0.952103494624434,1.03530419654726,1.03741396499043,0.965011023014295,0.980928502695262,0.983995235684899,0.995129372748827,1.01838109657462,0.977332267655098,0.978416836840804,1.00295727360666,0.947160322629672,0.989241506687879,0.977289955449052,0.932063568415699,1.01315155934748,1.01166359161076,0.977198563940352,0.939963275530674,0.974571979472615,0.991462365052889,0.846550774975279,0.975602848220502,0.980149438946749,0.980149438946749,0.927067785348772,0.954249789498024,0.932004182327887,0.983914475387749,1.0520828545709,1.04224763338672,0.925832236420383,0.971099731589812,0.927055538007021,0.946788169276264,1.01268771145351,1.01197123715374,0.913721187971449
"9",1970,9,0.965384142440856,0.983300111338773,0.980384131523181,1.01759902807403,1.02430103433019,0.952471623383038,1.03481018961424,1.03691895135789,0.965384142440857,0.980983879529677,0.984050785647085,0.994774718531286,1.01801815567382,0.977404675268442,0.978489324806622,1.00270437850875,0.947573143268905,0.98922091551413,0.977362359927612,0.932444174642358,1.01286688571981,1.01137933606978,0.977659648724601,0.940310205950012,0.974644182584495,0.991423498746162,0.847358581372569,0.975675127706353,0.980222055275856,0.980222055275856,0.927952423706995,0.954721527269905,0.932364539730828,0.983927040385636,1.05158180047913,1.0417512633156,0.926269084337206,0.971171677453272,0.927405435378749,0.947186992125992,1.01241429777979,1.01169801691959,0.914245697447585
"10",1970,10,0.965943929530853,0.98326266435734,0.980346795590898,1.01705447599187,1.02375289577501,0.953023923027208,1.03407001463851,1.03617726803533,0.965943929530853,0.981067045124312,0.984134211247084,0.994244564400954,1.01747561421199,0.977513457495002,0.978598227751442,1.00232717617595,0.948192761678358,0.989189870361759,0.9774711374446,0.933015303357973,1.0124406226964,1.01095369907869,0.978351926134248,0.940830621014595,0.974752657576448,0.991364991744386,0.848571526058099,0.975783717439424,0.980331151068411,0.980331151068411,0.929280733805581,0.955429937850083,0.932905180093112,0.983945831709966,1.05083193293076,1.04100840577899,0.926924972266281,0.971279765965756,0.927930339851218,0.947785524053899,1.01200597436364,1.01128998239135,0.915037749785851
